id,start,end,label,category,region,certainty,uncertainty,source,link
gvp-12222,420,,Osorno eruption (VEI 4),nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=358010
gvp-12252,1893-01-07,1894-01-16,Calbuco eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=358020
gvp-12271,2008-05-02,2011-05-31,Chaiten eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=358041
gvp-12291,1890 BC,,"Hudson, Cerro eruption (VEI 6)",nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=358057
gvp-12299,1991-08-08,1991-10-27,"Hudson, Cerro eruption (VEI 5)",nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=358057
gvp-12308,1253 BC,,Aguilera eruption (VEI 5),nature,AMERICAS,approx,126,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=358062
gvp-12326,2320 BC,,"Burney, Monte eruption (VEI 5)",nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=358070
gvp-12337,2010 BC,,Liamuiga eruption (VEI 4),nature,AMERICAS,approx,150,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360030
gvp-12339,160,,Liamuiga eruption (VEI 4),nature,AMERICAS,approx,200,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360030
gvp-12359,1530,,Soufriere Guadeloupe eruption (VEI 4),nature,AMERICAS,approx,30,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360060
gvp-12393,3500 BC,,Pelee eruption (VEI 4),nature,AMERICAS,approx,200,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360120
gvp-12394,3430 BC,,Pelee eruption (VEI 4),nature,AMERICAS,approx,75,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360120
gvp-12399,2660 BC,,Pelee eruption (VEI 4),nature,AMERICAS,approx,200,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360120
gvp-12401,2430 BC,,Pelee eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360120
gvp-12407,590 BC,,Pelee eruption (VEI 4),nature,AMERICAS,approx,200,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360120
gvp-12408,440 BC,,Pelee eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360120
gvp-12410,200 BC,,Pelee eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360120
gvp-12411,10,,Pelee eruption (VEI 4),nature,AMERICAS,approx,50,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360120
gvp-12412,50,,Pelee eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360120
gvp-12413,130,,Pelee eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360120
gvp-12415,300,,Pelee eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360120
gvp-12416,350,,Pelee eruption (VEI 4),nature,AMERICAS,approx,75,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360120
gvp-12417,450,,Pelee eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360120
gvp-12420,890,,Pelee eruption (VEI 4),nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360120
gvp-12424,1340,,Pelee eruption (VEI 4),nature,AMERICAS,approx,50,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360120
gvp-12430,1902-04-23,1905-10-05,Pelee eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360120
gvp-12450,1812-04-27,1812-06-09,Soufriere St. Vincent eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360150
gvp-12453,1902-05-06,1903-03-30,Soufriere St. Vincent eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=360150
gvp-12495,1211-08-31,,Eldey eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=371022
gvp-12497,1226-07-15,1227,Reykjanes eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=371020
gvp-12563,2010-03-20,2010-06-23,Eyjafjallajokull eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372020
gvp-12624,1920 BC,,Katla eruption (VEI 4),nature,EUROPE,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372030
gvp-12631,1440 BC,,Katla eruption (VEI 4),nature,EUROPE,approx,40,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372030
gvp-12640,850 BC,,Katla eruption (VEI 4),nature,EUROPE,approx,50,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372030
gvp-12667,1500,,Katla eruption (VEI 4),nature,EUROPE,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372030
gvp-12668,1550,,Katla eruption (VEI 4),nature,EUROPE,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372030
gvp-12669,1580-08-11,,Katla eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372030
gvp-12670,1612-10-12,,Katla eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372030
gvp-12671,1625-09-02,1625-09-14,Katla eruption (VEI 5),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372030
gvp-12672,1660-11-03,1661,Katla eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372030
gvp-12673,1721-05-11,1721-10-15,Katla eruption (VEI 5),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372030
gvp-12674,1755-10-17,1756-02-13,Katla eruption (VEI 5),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372030
gvp-12676,1860-05-08,1860-05-27,Katla eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372030
gvp-12677,1918-10-12,1918-11-04,Katla eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372030
gvp-12710,2310 BC,,Hekla eruption (VEI 5),nature,EUROPE,approx,20,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372070
gvp-12714,1550 BC,,Hekla eruption (VEI 4),nature,EUROPE,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372070
gvp-12718,1100 BC,,Hekla eruption (VEI 5),nature,EUROPE,approx,50,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372070
gvp-12731,1104-10-15,,Hekla eruption (VEI 5),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372070
gvp-12732,1158-01-19,,Hekla eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372070
gvp-12735,1300-07-11,1301-07,Hekla eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372070
gvp-12739,1510-07-25,,Hekla eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372070
gvp-12741,1597-01-03,1597-06,Hekla eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372070
gvp-12743,1693-02-13,1693-09-14,Hekla eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372070
gvp-12745,1766-04-05,1768-05,Hekla eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372070
gvp-12746,1845-09-02,1846-04-05,Hekla eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372070
gvp-12749,1947-03-29,1948-04-21,Hekla eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=372070
gvp-12809,1783-05,1785-05-26,Grimsvotn eruption (VEI 4),nature,EUROPE,year,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=373010
gvp-12818,1873-01-08,1873-08-16,Grimsvotn eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=373010
gvp-12823,1902-12-16,1904-01-12,Thordarhyrna eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=373012
gvp-12854,870,,Bardarbunga eruption (VEI 4),nature,EUROPE,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=373030
gvp-12865,1477-02,,Bardarbunga eruption (VEI 6),nature,EUROPE,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=373030
gvp-12911,1875-01-01,1875-10-17,Askja eruption (VEI 5),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=373060
gvp-12934,650 BC,,Krafla eruption (VEI 4),nature,EUROPE,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=373080
gvp-12958,1362-06-05,1362-10-15,Oraefajokull eruption (VEI 5),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=374010
gvp-12959,1727-08-03,1728-05-01,Oraefajokull eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=374010
gvp-12967,1732-05-17,1732-05-18,Jan Mayen eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=376010
gvp-13008,3050 BC,,Sete Cidades eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=382080
gvp-13011,90,,Sete Cidades eruption (VEI 4),nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=382080
gvp-13012,380,,Sete Cidades eruption (VEI 4),nature,AMERICAS,approx,300,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=382080
gvp-13016,1444,,Sete Cidades eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=382080
gvp-13026,2990 BC,,Agua de Pau eruption (VEI 5),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=382090
gvp-13029,1290 BC,,Agua de Pau eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=382090
gvp-13032,1563-06-28,1563-07-26,Agua de Pau eruption (VEI 5),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=382090
gvp-13037,80,,Furnas eruption (VEI 5),nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=382100
gvp-13038,840,,Furnas eruption (VEI 4),nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=382100
gvp-13039,1170,,Furnas eruption (VEI 4),nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=382100
gvp-13041,1441,,Furnas eruption (VEI 4),nature,AMERICAS,approx,2,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=382100
gvp-13042,1630-09-03,1630-11-02,Furnas eruption (VEI 5),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=382100
gvp-13093,80 BC,,Tenerife eruption (VEI 4),nature,AFRICA,approx,40,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=383030
gvp-13308,472-11-05,472-11-06,Vesuvius eruption (VEI 5),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211020
gvp-13310,512-07-08,,Vesuvius eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211020
gvp-13314,685-02,685-03,Vesuvius eruption (VEI 4),nature,EUROPE,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211020
gvp-13318,968-12-01,,Vesuvius eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211020
gvp-13332,1631-12-16,1632-01-31,Vesuvius eruption (VEI 5),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211020
gvp-13360,1875-12-18,1906-04-22,Vesuvius eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211020
gvp-13446,183 BC,,Vulcano eruption (VEI 4),nature,EUROPE,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211050
gvp-13492,1500 BC,,Etna eruption (VEI 5),nature,EUROPE,approx,50,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211060
gvp-13506,122 BC,,Etna eruption (VEI 5),nature,EUROPE,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211060
gvp-13605,1814-02-01,1814-02-15,Mayon eruption (VEI 4),nature,ASIA_SOUTH,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=273030
gvp-13723,1787-06-04,1787-08-11,Etna eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211060
gvp-13883,726-07-15,,Santorini eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=212040
gvp-13885,1650-09-27,1650-12-06,Kolumbo eruption (VEI 4),nature,EUROPE,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=212042
gvp-14027,2050 BC,,Rungwe eruption (VEI 5),nature,AFRICA,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=222166
gvp-14029,50 BC,,Rungwe eruption (VEI 4),nature,AFRICA,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=222166
gvp-14139,2000 BC,,"Marra, Jebel eruption (VEI 4)",nature,AFRICA,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=225030
gvp-14143,3050 BC,,Meidob Volcanic Field eruption (VEI 4),nature,MIDDLE_EAST,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=225050
gvp-14144,3000 BC,,Meidob Volcanic Field eruption (VEI 4),nature,MIDDLE_EAST,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=225050
gvp-14432,1700 BC,,Taranaki eruption (VEI 5),nature,OCEANIA,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=241030
gvp-14458,1655,,Taranaki eruption (VEI 4),nature,OCEANIA,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=241030
gvp-14501,1750 BC,,Okataina eruption (VEI 4),nature,OCEANIA,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=241050
gvp-14505,1310,1315,Okataina eruption (VEI 5),nature,OCEANIA,approx,12,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=241050
gvp-14506,1886-06-10,1886-08-16,Okataina eruption (VEI 5),nature,OCEANIA,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=241050
gvp-14539,3170 BC,,Taupo eruption (VEI 4),nature,OCEANIA,approx,200,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=241070
gvp-14541,3070 BC,,Taupo eruption (VEI 4),nature,OCEANIA,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=241070
gvp-14542,2900 BC,,Taupo eruption (VEI 4),nature,OCEANIA,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=241070
gvp-14545,2600 BC,,Taupo eruption (VEI 4),nature,OCEANIA,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=241070
gvp-14547,1460 BC,,Taupo eruption (VEI 6),nature,OCEANIA,approx,40,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=241070
gvp-14549,1050 BC,,Taupo eruption (VEI 4),nature,OCEANIA,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=241070
gvp-14550,1010 BC,,Taupo eruption (VEI 4),nature,OCEANIA,approx,200,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=241070
gvp-14552,200 BC,,Taupo eruption (VEI 4),nature,OCEANIA,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=241070
gvp-14553,233-03-15,,Taupo eruption (VEI 6),nature,OCEANIA,approx,13,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=241070
gvp-14559,550 BC,,Tongariro eruption (VEI 5),nature,OCEANIA,approx,200,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=241080
gvp-14684,2000 BC,,Raoul Island eruption (VEI 4),nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=242030
gvp-14685,1200 BC,,Raoul Island eruption (VEI 4),nature,AMERICAS,approx,150,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=242030
gvp-14686,250 BC,,Raoul Island eruption (VEI 6),nature,AMERICAS,approx,75,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=242030
gvp-14688,100,,Raoul Island eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=242030
gvp-14689,400,,Raoul Island eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=242030
gvp-14690,550,,Raoul Island eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=242030
gvp-14692,850,,Raoul Island eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=242030
gvp-14694,1630,,Raoul Island eruption (VEI 4),nature,AMERICAS,approx,50,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=242030
gvp-14695,1720,,Raoul Island eruption (VEI 4),nature,AMERICAS,approx,50,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=242030
gvp-14779,1846-06-11,1846-10-10,Fonualei eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=243100
gvp-14789,1886-08-31,1886-09-18,Niuafo'ou eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=243110
gvp-14907,1919-08-11,,Manam eruption (VEI 4),nature,ASIA_SOUTH,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=251020
gvp-14934,2004-10-24,2009-12-12,Manam eruption (VEI 4),nature,ASIA_SOUTH,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=251020
gvp-14938,520,,Karkar eruption (VEI 4),nature,ASIA_SOUTH,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=251030
gvp-14939,730,,Karkar eruption (VEI 4),nature,ASIA_SOUTH,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=251030
gvp-14954,2040 BC,,Long Island eruption (VEI 6),nature,ASIA_SOUTH,approx,110,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=251050
gvp-14955,1660,,Long Island eruption (VEI 6),nature,ASIA_SOUTH,approx,20,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=251050
gvp-15004,653,,Dakataua eruption (VEI 6),nature,OCEANIA,approx,18,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=252040
gvp-15012,1370 BC,,Witori eruption (VEI 6),nature,OCEANIA,approx,160,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=252080
gvp-15014,310,,Witori eruption (VEI 5),nature,OCEANIA,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=252080
